,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.007593851231675774,0.012902785312884784,0.00019696111878061257,-0.03241590489091304,0.018455420667932775,3517.586871433498,0.9998204742516501
r_star,0.938723081918007,0.03677661615865272,0.0006657027458184539,0.8657202395626985,1.011349092920278,3285.190701281154,1.0006198980066516
m_star,0.9749056982568846,0.03011709512430017,0.00046642256105860574,0.9141990021372908,1.0337837104253702,3550.4542547197643,1.0004723557367157
t0__0,2311.7342534963786,0.005472066803378846,8.305979104507349e-05,2311.7239419992547,2311.7453026416724,3720.9009060452217,1.0005410371428582
logr__0,-3.668864966011738,0.0822744289948087,0.0015799327680364502,-3.837659691145169,-3.518910654307929,2885.2214204959964,1.000057194083201
logP__0,2.3612884471036906,0.0003328918889793652,1.0302431411910585e-05,2.3607466408433515,2.3620918105706887,908.9499078287702,1.0027517484717363
logs2,-0.6146039632899728,0.024458090968129072,0.00041245950209259136,-0.6604204357626711,-0.5661751653293229,3013.556466873375,0.9996378423518942
u__0,0.4519700229631379,0.34366239345392396,0.00641921388808922,0.00012483677537770347,1.1205580647509112,2936.348329516683,1.0000226580770626
u__1,0.09762927697939448,0.3303041385579537,0.00604945275143677,-0.4865711806833394,0.7914510340040537,2493.5728462003085,0.999986308755425
b__0,0.18096292812228762,0.13274681571677754,0.002398066778765346,0.00020673388439749606,0.4416018319557404,3149.0592456832046,1.0000924776604292
r_pl__0,0.0255910758422676,0.0020803283491547656,4.006401419079877e-05,0.021543961917300986,0.02963169675389941,2934.156558043035,1.0000671190631172
rprs__0,0.027264161682622842,0.0019820598955645383,3.804875062925985e-05,0.02330897625785711,0.03101079761558257,2761.437886029058,0.9998950168200168
period__0,10.604606715571837,0.0035306735208298313,0.00010928247749670132,10.598862042175323,10.613128904062737,908.7355109187556,1.0027530164584888
