,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.0023768839499224794,0.003721840828054389,8.865316444704746e-05,-0.009425185051400543,0.005188204230942643,1782.0458463710252,0.9999551829790575
r_star,0.8729198810595266,0.031047184986484764,0.001132863642740564,0.8131248459812747,0.9336939776175818,758.148804289813,1.0010693366267072
m_star,0.9614244357004249,0.02015573711427919,0.00039924001752349793,0.9229785678610987,1.0015948705433542,2174.9965324260984,0.9996130122285204
t0__0,2468.984855100179,0.001532052341146361,5.2227179420657456e-05,2468.9818871676976,2468.988032967527,681.7554470956059,0.9997963851688215
t0__1,2486.785233275783,0.0012920595968109335,2.8665192153571586e-05,2486.7827269788563,2486.7878735973145,1804.7462401494465,1.0008535869389847
logs2,-3.1336399904479,0.025469649381544248,0.00046480398867626403,-3.1845695659302193,-3.0856901888311494,2320.3686888699426,1.0007582775275718
u__0,0.6172218629402447,0.32488219090429954,0.010075773205140717,0.012225487750687936,1.1561208872006468,963.7594597397177,1.0017832349246774
u__1,0.04680398160844808,0.37188990690074164,0.009302696427741107,-0.5876614884796781,0.7228631236544104,1326.7503586830915,1.001174398915885
b__0,0.3182715838176034,0.15692868642029253,0.008811745671204754,0.0012226301948065098,0.5794698994984332,149.0174861477469,1.0043973817230085
b__1,0.6526790659346282,0.03983935479945453,0.0014991257022125958,0.5733731157818467,0.7253099531828542,698.6945965237543,1.0016916862828158
r_pl__0,0.01327406345626602,0.0007858063974296548,3.617218691510523e-05,0.011846607176283828,0.014850044174193373,323.11292377819245,1.0016517226212875
r_pl__1,0.03173061488052823,0.0016919760097724144,6.269498704453354e-05,0.02847534949903278,0.035027895050539264,709.1784127112398,1.003006151895279
rprs__0,0.01520512827787393,0.0006848664356325162,3.472978501776245e-05,0.013749937944711677,0.016490916095757365,215.59169261750196,1.0025120095664148
rprs__1,0.03633762805001158,0.0010793598198690774,3.580822892311326e-05,0.03424987792489308,0.03848141641732433,860.6964020546187,1.0037219744460861
period__0,1.0597738953941733,3.4028772659197854e-05,1.3825758264651751e-06,1.0597117279879487,1.0598421698104232,404.2727626551264,1.0006895370916087
period__1,22.777305615186282,0.0009787951159385788,2.3823626570772492e-05,22.775989384996592,22.779234666596132,1647.0307992737128,1.0012921147216716
