,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.06188881970312868,0.02223189182166846,0.0008238814453106601,-0.10369437484754614,-0.015035888956438467,707.3751501578954,1.000607500189504
r_star,0.8097347289447324,0.03109981432808302,0.0024192359782127274,0.7576826555279018,0.8525308391356656,49.33109934534368,0.9989605372310993
m_star,0.8336775326231702,0.021878427938660766,0.0009784984987881288,0.794084014065175,0.8776573858840513,196.7147209277795,1.0017087793613046
t0__0,2910.375450374065,0.0005346659912017896,2.105738415817904e-05,2910.374413899662,2910.376519668688,709.4283660184191,1.0001361385978584
t0__1,2911.539075656359,0.00038883098565234,1.4164249388480297e-05,2911.5383282459734,2911.5397639890207,807.27576773541,0.9981256744488199
t0__2,2912.2010682958426,0.0007736146169111714,2.3554913173060638e-05,2912.199456721736,2912.2024507717674,856.1039191779201,0.998925292232999
t0__3,2908.8972404914252,0.002001589950013121,7.320583914868949e-05,2908.893786134897,2908.901455507361,759.7446942246937,0.9977134277545845
logr__0,-3.69628885958579,0.12321354920745864,0.0110368896357569,-3.9281435391966513,-3.474152492875109,26.40459124862777,0.9980364002008486
logr__1,-3.466348546935386,0.07045906785919745,0.0037970140816721556,-3.5795768667244774,-3.319307807563517,128.8239570329084,1.0140569486698516
logr__2,-4.185865164981979,0.249195754275579,0.02365373820429468,-4.601525104350698,-3.76426832520472,12.385856193044448,1.042391898001076
logr__3,-4.502178736204918,0.3741307543091211,0.03586866610906054,-5.074351293262423,-3.8325447251692495,11.438114863934594,1.0448824324245192
logP__0,1.2446554145821536,6.01605457726319e-05,3.8097194651636158e-06,1.244563886853245,1.244748384567222,168.7148041244712,0.9980123737874709
logP__1,1.9654264531689463,6.0348756002307996e-05,2.3175479925487713e-06,1.9653111416116498,1.9655380225844281,623.0213480769728,1.0001191272503236
logP__2,2.347168045148295,0.0002612076962594195,9.513788565854356e-06,2.3466850715666916,2.3476898199192204,705.7270515006803,0.9987518129681333
logP__3,2.6921186388376914,0.0005308407285480232,1.6546972869241785e-05,2.691089911331847,2.693149536645516,779.835300839534,0.9995960376789884
logs2,0.5048435996509801,0.024373458896801814,0.0008308843865533124,0.45423052714959644,0.5472734384279986,831.6571292525292,0.9996629922071918
u__0,0.6081946307475588,0.0850561422677777,0.00842019553226803,0.4412801890814157,0.7230898747744633,5.430755426650668,1.480082235564867
u__1,0.15690443094004297,0.08053702600808334,0.007899112395583342,0.036859310026644485,0.3102255049314547,7.737476942664885,1.3242379451110602
b__0,0.3989992360737738,0.05248142968046787,0.005151205256837984,0.3172244163400111,0.4974022665315105,9.287298556486649,1.1986873382957566
b__1,0.5274684254102093,0.03780377896140362,0.0036584775373887076,0.4649599253632172,0.5974846136110848,3.4678105150836354,1.8205221917730603
b__2,0.3974208724832851,0.04078702917074501,0.0039154596863644415,0.31703551149868925,0.45718029118765396,9.24822496723324,1.200159166547196
b__3,0.6154998135074667,0.08811231897959834,0.00871783107449019,0.489049348861453,0.7650972948713759,5.250489829093326,1.4818603122736986
r_pl__0,0.02501988027400227,0.003498922196951315,0.00030858647009420913,0.019568491302798925,0.030813403124437592,29.492386279519934,0.9981384881371638
r_pl__1,0.03130712139222672,0.002153915611332829,0.00011460087381457863,0.02788749588656641,0.03617786513370251,119.31047921881627,1.0152300648486852
r_pl__2,0.01568520142232437,0.0038841538954161973,0.00036678294976755254,0.009493724373499261,0.0225127979378296,12.206477769315399,1.044137886674695
r_pl__3,0.011888519384598388,0.004477182130910121,0.0004261161241649439,0.005475097495357245,0.020150725248440155,11.181643732096507,1.0608580577720579
rprs__0,0.03082185493520866,0.003205736103092601,0.0002770267380247045,0.02489398869106415,0.036780649680713935,28.213168999737576,0.9994763815269582
rprs__1,0.03871256737602021,0.002863284382296163,0.00017481706430456665,0.03409853078594531,0.043684111599845456,132.011623052989,1.01329559742342
rprs__2,0.019335503100382102,0.004572705138400383,0.00043171513152986875,0.01241099620726934,0.027566899578214524,12.462548657376708,1.0519767097318753
rprs__3,0.01472606639551763,0.0056333830291303245,0.0005352091816062555,0.006883519228796623,0.025206871997305442,10.91594817817826,1.0588095507331636
period__0,3.471738289093756,0.00020888102083625466,1.3227965808228532e-05,3.4714205370318614,3.472061065271378,168.70704385248052,0.9980122300382522
period__1,7.137955958118853,0.00043076707504814015,1.6542675535103254e-05,7.137132903758786,7.138752367120604,623.0185426747254,1.0001191545313008
period__2,10.455917428673088,0.0027311072167000854,9.94734180573306e-05,10.450868359555727,10.461374129266074,705.7594208296721,0.9987519328129829
period__3,14.762922187144005,0.007836929583131983,0.00024427401191304883,14.747740894073457,14.778147016399231,779.9095340355891,0.9995965102088487
