,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.00034049304705640183,0.0014609395179631898,2.564565608322797e-05,-0.003197566993561952,0.0024992389502605464,3122.076299103271,0.9995716722698562
r_star,0.7259192786022521,0.027254159167212064,0.0008541050475407392,0.6749091180956144,0.7800942901416207,849.2769400938884,1.0024595858074001
m_star,0.8092497315519387,0.0578710417513643,0.001299101079263394,0.6945106969700404,0.9170354197803291,1914.399363505568,1.0001433148375707
t0__0,2319.679874604022,0.0013004146270967534,2.6864270090749745e-05,2319.677312116735,2319.6822569723017,1905.0412859227802,1.0010573377413392
logr__0,-4.049549618453199,0.048675865679887124,0.0016027358598919256,-4.138491574500588,-3.9532616801130773,736.289940069583,1.0034639791127264
logP__0,2.6863674698318194,3.6799128920759055e-05,7.469183129884049e-07,2.6863016649134983,2.686438935407065,1994.341616840321,0.9997565787482189
logs2,-17.039788080635894,4.447995176696182,0.10756249891529776,-25.95655760508578,-10.47977618348052,1713.411372757821,1.0004524168418698
u__0,0.5927005109354556,0.22663067141473148,0.00445091638518264,0.1117536063260135,0.9890576551295365,1903.9087421727115,0.9995581596728104
u__1,0.0028265645904423367,0.31465196459856865,0.00687702924442477,-0.4913010260483843,0.6230445914943965,1444.1418476174779,0.999846703020622
b__0,0.3036250373346851,0.1353652345260087,0.00566579947241218,0.020370952907784082,0.5066217153274555,431.8695013651938,1.004717770214905
r_pl__0,0.01745096546318451,0.0008548169907523413,2.7993284940066155e-05,0.015887536256227307,0.019129489191532522,742.9501138919924,1.0034746242832553
rprs__0,0.024033411800851723,0.0005043968183352178,1.3488979079897369e-05,0.02300243685345081,0.024978380063827802,1119.5561286663878,1.0023167821729606
period__0,14.678259749852593,0.0005401506148580917,1.0963599972279118e-05,14.67729387001064,14.679308767674236,1994.318063580514,0.9997565621069393
