,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.0019011959503974895,0.001606983605176894,5.380551489102355e-05,-0.004900559407175702,0.0013644835686530844,164.34464966194378,1.013877281651377
r_star,1.0108607933434914,0.0741088662616013,0.0025784776565174867,0.876534267659171,1.1634509751488535,746.7535804667107,1.002093621982626
m_star,0.8708682571627893,0.08038284486247355,0.001628028275035077,0.7175852364006526,1.0308210818597074,2193.814836338794,0.999922732188077
t0__0,2153.976503634536,0.00065544459103318,1.2119396812052567e-05,2153.9752484905644,2153.9778574236293,2439.6294883053147,0.9996232584416122
t0__1,2149.12207742772,0.0014409528054703824,4.047660184974457e-05,2149.1193701269112,2149.124829983937,804.8630690594676,1.0034715079052445
t0__2,2165.068028936919,0.004223337878381193,0.00010348758756399277,2165.059526254324,2165.076215529802,1688.5613041810993,1.0025174405443218
logr__0,-3.2766222089499815,0.12944111908531322,0.004874569165776541,-3.5355712073509578,-3.030161747995707,636.9742116158035,1.0024453744705912
logr__1,-4.099680432671702,0.12880209129331202,0.005181836176491856,-4.291139961610223,-3.830395081283451,486.16390299319715,1.003784714071946
logr__2,-4.111603282650169,0.21587333839239975,0.012788455140088337,-4.4908232072401235,-3.637623494892019,36.76220984678357,1.038761207323225
logP__0,1.953361305785339,2.3414533999511012e-05,4.472923677405895e-07,1.9533151909673312,1.9534046905471312,2831.0588425525143,0.9998035660363315
logP__1,0.9310295160886132,5.435608422360098e-05,2.5440749938944263e-06,0.9309286880057486,0.9311305635861852,122.87735824761963,1.0067812777295506
logP__2,3.1147807934221845,0.004659940088906927,0.00045610027855216633,3.112377247648197,3.130305189418124,10.93396274556673,1.1410410002675417
logs2,-5.69251249915204,0.0781408026245603,0.005608229789974984,-5.878370423192569,-5.548235296861326,18.253221747286954,1.0889688133373239
u__0,1.4929746921036036,0.2565143902855113,0.011463894551096398,0.9693537731873774,1.9144845221987055,326.948140757678,1.0020876227643853
u__1,-0.5598565742290417,0.26561938360949333,0.012166837384315751,-0.9497881339716716,-0.03432616921985051,293.85164420886525,1.0030951571321531
b__0,0.830987845741991,0.032924860193661865,0.0012918462859385148,0.7678902415885948,0.8939042888460851,547.4916142125855,1.0020995323714177
b__1,0.36156308800377357,0.19189883416579398,0.009360795005704626,0.003926042414895608,0.6574596407414633,322.998308259376,1.005493274034033
b__2,0.7904988965812619,0.08026708866448816,0.003163562500146129,0.6336765877784575,0.9177094215260684,290.0947776299422,1.0115916046077211
r_pl__0,0.03807535334247045,0.004998921837561157,0.00018618383119170108,0.029142106049082548,0.04830782380043238,660.6784726683287,1.002833837535885
r_pl__1,0.016720156765733192,0.002255526318699736,8.994954577813215e-05,0.013461239646477852,0.021394161663938024,499.01298283732825,1.003833317830259
r_pl__2,0.01678240536303182,0.0039030978738493166,0.0002441472845233586,0.010484465282853591,0.0249530747988387,32.973416829551205,1.0431822528149273
rprs__0,0.037529761131488766,0.0024710164330714246,9.798514628108908e-05,0.03295626039566894,0.042409063520249285,481.3853338645157,1.0031966715309493
rprs__1,0.016490470144057565,0.0012619144681263513,5.6401614413394956e-05,0.014601705695319671,0.019067346104272333,384.58099396145644,1.0045379377698298
rprs__2,0.01653261939129675,0.0032473727430537475,0.00022143116353039567,0.01089213118653538,0.023673323716674938,26.038229324373134,1.05390743670393
period__0,7.052352901655862,0.0001651276097801657,3.1544729061000666e-06,7.05202768925076,7.052658871010516,2831.06094095511,0.9998035633572331
period__1,2.537119842969491,0.0001379081381773174,6.454647986374049e-06,2.536864039188168,2.537376221785408,122.87595835966539,1.0067812340296545
period__2,22.52873705492577,0.10564732938176417,0.010340974996792589,22.474408180146426,22.8809615043038,10.922595022817724,1.1414039549274881
