,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.473863859209168,0.6903903957773201,0.02063889638473306,-1.8547308374407263,0.8573714572359002,537.9108121512292,1.0057859200436428
r_star,0.8171394890160445,0.04998915220978675,0.0018584327762089033,0.7178553880182315,0.9092591973046705,286.2896102051294,1.0015738130752894
m_star,0.8296291114841614,0.029990430969110998,0.0004903089648008866,0.7683530522629233,0.8860992806848921,3686.3648867766965,1.0001513288356785
t0__0,2751.470276889518,0.003201279433013484,0.00011534913462123398,2751.4646712223107,2751.4766582724264,207.35871660468098,1.0057411305239747
t0__1,2751.213709150707,0.004665127729670414,7.452196352150447e-05,2751.2047408244116,2751.2227387483263,3855.8845089628967,0.999959162504272
t0__2,2753.7580537215563,0.002214765922226447,3.741847832118551e-05,2753.7538993395224,2753.762486720594,3831.415056134624,1.0002665390146448
logr__0,-1.9845430936626853,0.08136132596244781,0.002696387095807008,-2.145543264203811,-1.830299904151295,323.0824145255519,1.0056705323825175
logr__1,-2.635240931912204,0.36109060874204063,0.014562366436684123,-3.305167604138957,-1.9447586680239355,312.26778796893973,1.0016621431179031
logr__2,-1.4548021123808694,0.503207086247283,0.01175967243958406,-2.4185700348946124,-0.4693341124038979,1531.2330972799305,1.0016681104315412
logP__0,0.8566441516350672,0.00025038852043780634,4.080865831233085e-06,0.8561739460626285,0.8571589712717075,4169.681321000382,1.0019642071901167
logP__1,1.477636325787222,0.0004964747039657574,7.468449880036866e-06,1.4765987995493335,1.478539313793018,4177.65626814857,0.9995492327351025
logP__2,2.6462711675823996,0.0011422902815018683,1.8322102379598067e-05,2.6441492606334545,2.64855038735585,4124.921856487673,0.9999510678984256
logs2,4.893940103828648,0.08573745520116115,0.0017813751920978365,4.727110026390202,5.066074650703682,2770.69903743594,1.0021994968646222
u__0,0.2775010566611494,0.24393052123497988,0.017494525204135584,0.00017787999409607082,0.769286951552681,55.78588984501948,1.0021412767182554
u__1,0.22373755490896946,0.29176340477488555,0.01916957026571068,-0.23679599650915892,0.8240892677077934,26.47442746093465,1.0791426550350487
b__0,0.21552548847115882,0.1517561461205893,0.012032781381997622,0.001070848174836653,0.48626142345826195,46.64781464128671,1.0275332873434866
b__1,0.7639104077392647,0.24807096949833674,0.019017964947280218,0.1771167346094021,0.9993098612521593,66.85829496780845,1.0057150023826342
b__2,0.5060009918053214,0.30362679277439086,0.025610734967403053,0.001211576785806267,0.9603218850461461,9.236151677973547,1.2319459211413717
r_pl__0,0.13789750395649472,0.011182546489492332,0.000373601980542328,0.116019793924633,0.1592524249264274,319.81225067106647,1.0057449477163296
r_pl__1,0.0764047395376371,0.02730454043335395,0.0011095600348110307,0.032983800951253577,0.13581425177419432,304.8924059240755,1.0016402045361577
r_pl__2,0.2647331488261626,0.14076271663336748,0.00322296368737753,0.05607979981354004,0.5383118479752518,1630.170682446429,1.0018426704164496
rprs__0,0.16899954879942503,0.012718669589389855,0.0006052125878328091,0.14445319251757677,0.19416144188692858,66.12840586771848,1.0146029258455305
rprs__1,0.0937498809034756,0.03350555886923475,0.0013439444057000943,0.03548767602982625,0.16046111516934802,288.2315253915083,1.0015904622627623
rprs__2,0.3249788256482511,0.1733385675782593,0.0043039539106769975,0.07758717272231942,0.6763210354102731,1122.923663869379,1.0015225497810125
period__0,2.3552436503380005,0.0005897202198775168,9.61119352233549e-06,2.3541363881775137,2.356456414320008,4169.767397737155,1.001964298244206
period__1,4.382574990555977,0.0021758592284955225,3.273210164487701e-05,4.378029772465476,4.38653364987733,4177.606040209051,0.9995491236612429
period__2,14.101368085120324,0.01610766901051763,0.0002582848332105587,14.071468837029949,14.133535636290661,4125.885429510757,0.999950681624402
