,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-3.4801352871987904e-05,0.001791219521809984,3.5330442272220944e-05,-0.0034823073832077607,0.003407054112168622,2371.9041070242733,1.0003846275358086
r_star,1.5890661576571545,0.11744956223228727,0.004469717286887863,1.3941667661959585,1.835644536834477,660.3252493541644,1.0057785701497715
m_star,1.086588077186209,0.0594661879005403,0.001192873153487854,0.9727352238620744,1.2060317138543222,2856.663238615846,0.9998339912978056
t0__0,2240.27327300032,0.0032737589583036243,6.593718047416891e-05,2240.2668516039626,2240.279632005295,2309.9494027228498,0.9996778036254079
logr__0,-3.875268061260979,0.09529197408236816,0.0038005063212785744,-4.031595485473934,-3.671899402572549,634.6643954529192,1.0034624504837983
logP__0,2.254282524255417,0.0001351775300215625,3.1696999342012113e-06,2.253975687151219,2.254544735582042,1905.1739483625154,1.0004055512140806
logs2,-4.819029042964141,0.029233645988122815,0.000618596659376925,-4.876838428566172,-4.764699960548447,2610.105101778702,0.9998139590464931
u__0,0.7887424855905847,0.4006478023284072,0.010647534722811321,0.004959424826779116,1.4794027549133877,1425.742705157724,1.0032890519861384
u__1,-0.07785870098197711,0.3829784904965278,0.008783938799991165,-0.7721278201326177,0.6456314424309065,1811.6895450155457,1.0017398091220533
b__0,0.28513402821105055,0.1721575376090946,0.006405477832685927,0.001355627019250016,0.5731327632267914,689.8024477717601,1.0027692283109788
r_pl__0,0.02084646698804561,0.002096939923059799,8.846682479334979e-05,0.017705955298801843,0.025382874574881233,566.1852004492944,1.004026709628903
rprs__0,0.013108787627538494,0.0006689233286953497,2.3936881412672615e-05,0.011710498324661275,0.014403701866114928,831.4779564277413,0.9997918352567153
period__0,9.528454509196255,0.0012880095267673044,3.0201261898305307e-05,9.525531187279773,9.53095321840749,1905.2328563326457,1.0004052934001721
