,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.006580127951331455,0.0047041784646547,7.541927264825852e-05,-0.01567159969770637,0.0027339374211026177,3933.612531631256,0.99976281739171
r_star,0.8198803939615046,0.009750098240463046,0.00017934309334712026,0.7999178682268031,0.8378077249544675,2587.58302062943,1.000098224979336
m_star,0.8925451215156348,0.02933481021806847,0.000556054032072948,0.8351607704374512,0.9487437940151238,2665.1907029484328,0.9996092199589447
t0__0,2561.908616745023,0.0007317449958065991,1.521269772205165e-05,2561.9071960597,2561.9100019802872,2258.021267476373,1.0002097254693891
logr__0,-3.5273330369431264,0.030210079545632096,0.001029685241190835,-3.57917654914719,-3.464791170952242,818.8386987756718,0.9995440439869381
logP__0,0.6528850047521153,1.8022837138152718e-05,4.092820163288559e-07,0.6528490563110695,0.6529185571407977,1922.1015840692762,1.0007275433314249
logs2,-3.57900255396044,0.066436253923963,0.0012246076003463668,-3.711099140834249,-3.4496320993093006,2770.692060486654,0.9999073518843039
u__0,1.368551967505173,0.14344190655443878,0.0034739227432271577,1.083200869510102,1.6403551331699298,1727.4244765019848,1.000521429950633
u__1,-0.4691569434650491,0.1725795032631928,0.0041197447473338995,-0.7758713311215379,-0.1411536474011022,1791.1735453424092,1.0007785711154573
b__0,0.19645314135644337,0.105052780332894,0.00415575305757222,0.0007630077880133515,0.36222111245318295,578.847843760099,0.9998377000829841
r_pl__0,0.029396658758915974,0.0008954268041067219,3.0570428600867715e-05,0.02778289213741529,0.03115533849218354,816.7252973259857,0.9995489621679073
rprs__0,0.035853708829269394,0.0009613546516891708,3.295348952974624e-05,0.034028794875970624,0.037692203565097546,808.011069606834,0.9996644476996631
period__0,1.9210751531571213,3.4623100997848685e-05,7.862535169574001e-07,1.9210060944295198,1.9211396105866838,1922.12161733991,1.0007275484428588
