,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,0.0013547627768894198,0.0013873970875377265,1.9424031135289814e-05,-0.0012489430390633157,0.004160583888628506,4509.424797150939,0.9999281632136493
r_star,0.7807084453131399,0.07943954116100041,0.0023774181887652717,0.6299703959462307,0.9433568705894869,926.9079911039194,1.0006177880809828
m_star,0.7157148419209752,0.07028543546699063,0.001061616328721838,0.5801983823988226,0.8555498860577359,4575.628384007704,1.0001087724063378
t0__0,2422.503467232491,0.000984486651848617,2.0297930820728806e-05,2422.501776584865,2422.5055052439734,2148.8934902283404,1.0006395979043925
logr__0,-4.329107158454299,0.1332497066855446,0.0042380366893334945,-4.584825243854047,-4.054882308564723,801.1661209390261,1.000950157425165
logP__0,1.736193981025728,4.5196023478636914e-05,8.12452731644258e-07,1.7361067537792214,1.736271780331244,2416.900785581681,1.000288390307608
logs2,-6.053224521507055,0.06665956064963036,0.0008623391048779447,-6.17876617947216,-5.919589151439927,5596.518115270244,0.9999111948714114
u__0,0.5064157487118346,0.34757554721475503,0.007739674451577368,6.848153163592387e-05,1.133770914618966,2220.1321993582287,0.9995742233246439
u__1,0.03821546904529716,0.33646229117642296,0.00677755664438945,-0.5401252995021047,0.7371558743057027,2874.351293103736,0.999806678905765
b__0,0.7755990240965238,0.06548179857699526,0.0027314044438348406,0.652176719732112,0.8837469021074317,360.8440444846872,1.003485194371575
r_pl__0,0.013296141607500055,0.001765265584949814,5.191891383256417e-05,0.00975300395378551,0.016709889836706283,1165.3940185072358,1.0006496046258067
rprs__0,0.016988813539638707,0.0007970468691527253,2.048754486892852e-05,0.015455283204506549,0.01858907834355544,1707.679301032584,1.000227009062691
period__0,5.675700444229815,0.00025651975851749407,4.61126533822083e-06,5.675205384303158,5.6761420211626,2416.902058133641,1.0002883636884081
