,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.11293757987044847,1.5933629249911993e-06,1.575844640943771e-07,-0.11294015975822577,-0.1129342734682317,7.230368849141897,1.2897040472322543
r_star,0.010879414150254988,3.758296576123302e-06,2.0948974008400752e-07,0.010871712540338984,0.01088500614349089,36.785754197796216,1.0615234044456967
m_star,0.08163851052263263,7.670718275520431e-06,3.686360628302602e-07,0.08162239396300328,0.0816498149484646,167.70637589668962,1.02563059919277
t0__0,2149.915473326887,4.095618808885113e-06,3.846378069339848e-07,2149.915466827501,2149.915482988154,3.9657486908123905,1.6341066104585615
logr__0,-4.699767162147451,5.298421996480985e-06,5.036136195101831e-07,-4.699779744854052,-4.699759402700178,6.132673651064633,1.3943614402803592
logP__0,2.2471404276007143,5.00071211536041e-05,2.0626046985020426e-06,2.2470326201527326,2.2471907999453244,571.2710989779677,1.0018179441405837
logs2,0.5586348529694815,1.6731168891736133e-05,9.332825036301471e-07,0.5586005518069013,0.5586654393943165,41.09966130296883,1.0598995739854322
u__0,0.04088508083281851,2.559613389916874e-07,2.4712024421029397e-08,0.04088472816430365,0.040885751927838145,5.3394410172710245,1.4751453798024392
u__1,0.05850045193111971,5.121184787398228e-07,3.7905207342314956e-08,0.05849940718481204,0.05850158285863443,12.133562048441826,1.169775412914878
b__0,0.6366939048249012,8.151469377814005e-07,4.4523300426197264e-08,0.6366922606583714,0.6366952511176366,59.00048639073352,1.0475015840094328
r_pl__0,0.009097395073174596,4.820170629742247e-08,4.5815584083178825e-09,0.00909728060391403,0.009097465664078158,6.132677973191507,1.3943609715818754
rprs__0,0.8362027614880702,0.00028809946632221684,1.613904299359445e-05,0.8357758514572333,0.8367894241025093,35.76851014976575,1.0629202009965963
period__0,9.460643735048903,0.0004730826374252511,1.95128877294852e-05,9.459623850339879,9.461120290028662,571.2707385192059,1.0018179174216701
