,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.00015371452445440758,0.013661983739730271,0.00016075769487214228,-0.02822293132991496,0.025393041773529922,6990.990056435645,0.999582777466525
r_star,0.8299807462579195,0.009808171837575404,0.00011314773303255552,0.8102478355174693,0.8484692043327218,6852.0627500402425,0.9995933518694919
m_star,0.8998953197224369,0.020334125447830222,0.00021934239096815466,0.8612441416472534,0.9399632321090327,8773.194203440078,0.9995854908723844
t0__0,2753.5082119018994,0.007305060723627026,7.686571677135489e-05,2753.494288510816,2753.5223331917277,7163.736820145949,0.9997878661929687
logr__0,-1.609560548279089,1.0119210886057797,0.011635226788851021,-3.5172606668975717,0.4839084823056887,8700.180894449195,0.9998009330903329
logP__0,2.5194734931633365,0.001839876099718129,2.1266308593681698e-05,2.515750225777197,2.5229281877416136,9663.820146383327,0.999610406296541
logs2,-2.999430509340027,0.08590496705023266,0.0010081260325712552,-3.1614002340332075,-2.8304941131264507,7977.232907020889,0.9996471249152096
u__0,0.6554878671962199,0.46671719102442216,0.006098926525313248,0.0003900752718082799,1.5479429931798,5991.791899554316,0.9997278098746981
u__1,0.008961556623116203,0.4058373947065611,0.005506042657189558,-0.7431378757662668,0.7964865557915527,6268.281174450381,0.9995907933060975
b__0,0.49796125582994744,0.29015551081239316,0.0035719330827813514,0.04844554145003332,0.9958407802891998,7072.567269890479,0.9997228696793519
r_pl__0,0.33327784896112206,0.4362654563857694,0.006770101149610144,0.005964380592192079,1.050671531023045,3892.805283797776,0.9996208867900781
rprs__0,0.4016037246902393,0.5262150351970812,0.008171322760186967,0.008093428524809947,1.270388264264289,3890.9098742861756,0.9996179395971727
period__0,12.422075670399558,0.022855646424810482,0.00026420906669313317,12.375890008868376,12.46504326317442,9660.50927244524,0.9996108264291558
