,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,0.001134718125437348,0.0029132500338115543,4.067604799602586e-05,-0.00476190745181567,0.00683076242452955,5095.204368180692,0.9998245574064528
r_star,1.069618945375857,0.019989189031949395,0.0003109592081958279,1.031003004738549,1.1095981272511806,4144.510441670997,0.9998399347092033
m_star,0.9923943354731395,0.039814066448234146,0.0005088994154203663,0.9167014864258226,1.0731346119661467,4889.680179651822,0.9997696091211404
t0__0,2310.7937134537156,0.0017300354363767435,2.902812912184424e-05,2310.7901030668904,2310.796923782039,3460.750762763421,0.9998774406990153
logr__0,-3.571384545178418,0.045617076832967784,0.0011547628203012767,-3.6570646221768284,-3.482113726251226,1732.0839940849855,1.000193094844223
logP__0,1.930742859459593,4.584228625820938e-05,7.474069777577326e-07,1.9306548415720421,1.9308329475054318,4330.652767993854,1.000094423750928
logs2,-4.031989169493278,0.036476647525760665,0.0005520706751562896,-4.10712717118264,-3.9621372041104883,4601.349500222434,0.9998740726213319
u__0,1.0264929986681086,0.4037137588490629,0.010117097054765893,0.10405243245372126,1.6881640194973782,1518.2251239362029,1.0006752737674667
u__1,-0.20457325410064187,0.40928290938572043,0.009275281086132143,-0.8720939763652283,0.6384820406874647,2024.2235811937899,1.0001096474241926
b__0,0.687883209551274,0.03916730018815786,0.0013774767365435975,0.6083648935156813,0.7520642413764028,832.6831364202491,1.0001286413117685
r_pl__0,0.028146017029203975,0.0012750408263719677,3.1504502610680636e-05,0.025808158343468487,0.030742361372125774,1815.833135580294,1.0002179191875729
rprs__0,0.02630954329778507,0.0009711257076782655,2.6455142552219876e-05,0.024537851900693554,0.028303650602603418,1387.336914111327,1.0004988641603123
period__0,6.894630088105888,0.0003160663022376132,5.153175146232242e-06,6.894023256792207,6.895251232590809,4330.627044993725,1.0000944215635557
