,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.005835827950649064,0.008014549285014168,0.0001806869324784228,-0.020462007213134587,0.010030198341039714,1917.8161611097896,1.0009034052647328
r_star,1.0109114468994471,0.009239251263492345,0.00044666731382710735,0.9905852344870828,1.027118588641736,293.33398983344426,1.0010344545407002
m_star,0.9705835688702826,0.020254992101066033,0.0007853240464557652,0.9310206657206554,1.010921052075993,539.9569861485796,1.0029011730061004
t0__0,2755.285322937263,0.0002076050023550008,8.909395473561546e-06,2755.2849012593624,2755.2857501875396,368.0063631553833,1.0041711484332756
logr__0,-2.237701448792356,0.008037620161959457,0.00023973443626165882,-2.253302978312417,-2.222538113682211,1018.422354686213,1.0030485635848194
logP__0,1.882329208574122,4.203054406946373e-05,2.1827688136909205e-06,1.8822572208078965,1.8824320603779654,254.48096297551217,1.0054428633132306
logs2,-4.504469864146057,0.14709344996445947,0.0033174420904507626,-4.782634051305808,-4.206687354072944,1909.7888090591136,0.9999152633429924
u__0,0.5646959164290425,0.07772667501083928,0.0038434672819818187,0.3908093095102819,0.7029880003713428,281.09198803047997,1.0042231401040533
u__1,0.3904106032079391,0.08542619766306672,0.003251616577724408,0.20826174760939895,0.5582859288078814,522.8425151478637,1.0014598732478333
b__0,0.07807838227451001,0.05197938487344623,0.00213303073603817,0.00015934175486532852,0.17548174571392894,406.0055897262939,1.0052558196942138
r_pl__0,0.10670693459015726,0.0008583122670139199,2.5670682557038863e-05,0.10505166751166804,0.10833379609513737,1011.5783774681095,1.003080780282479
rprs__0,0.10555984644429438,0.0008817323336129425,5.3022584561948626e-05,0.10406507555062598,0.10769082826859877,170.7772714583867,1.0087415661145702
period__0,6.568787138597631,0.0002760956884639575,1.4338737942512012e-05,6.568314277503048,6.569462779146245,254.47026158077256,1.0054429773888804
