,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.0039392404622443,0.004924322178143004,9.066935024842558e-05,-0.01303464592769976,0.006167166825091681,3257.396112800072,0.9999815051537647
r_star,0.48044444647526235,0.02188836223939054,0.0005764295692156791,0.4384237382112722,0.5205959727399855,1379.5024600652885,1.0009135953660222
m_star,0.5119598610543415,0.029023930508856134,0.000505583129729445,0.45685607776602133,0.5695671831006169,3299.6647650341665,0.9996751783485571
t0__0,2988.3163518664687,0.0009928413809745604,1.6823684964547658e-05,2988.3143601482575,2988.3182746299476,3612.832198150671,0.9998465769424697
t0__1,2990.766917310092,0.0014559486413115988,2.465617146013171e-05,2990.7640639947917,2990.769723738342,3152.1407306078127,1.000089594057907
t0__2,2993.1735888883227,0.0006709767835841222,1.1427687802981645e-05,2993.1722543358956,2993.174848655069,3347.7213009362067,1.0001153606222881
logr__0,-4.427005983288143,0.07936143374828822,0.002365629093562854,-4.5821330314210185,-4.277932910151138,1023.016508601167,1.000651708020788
logr__1,-4.317704892919559,0.07203025452628069,0.0021900041119897492,-4.452323593232344,-4.175927186689753,1092.7200726083804,1.0029659519978864
logr__2,-3.9983882637056856,0.05687580950479451,0.001771022664335473,-4.091336705804809,-3.8715556653042134,980.4346834492043,1.0012791818761246
logP__0,1.1221005194187916,3.5556816553135535e-05,5.911829921943056e-07,1.1220258640640177,1.1221645136464329,3226.4344024233296,0.9997176124777377
logP__1,1.5826939598783343,4.0891020149274256e-05,7.46399691101361e-07,1.5826183613066906,1.5827783149140384,2878.9061890945786,1.0002887296861749
logP__2,2.400048341195099,3.525466610033606e-05,6.46501087701304e-07,2.3999837780330875,2.400121148025642,2898.854131356022,1.0026349620242738
logs2,-2.7091566406330236,0.030473362118589198,0.0005734044719983109,-2.766382525458914,-2.646658925353315,2702.4554425380106,0.9997986124045802
u__0,0.8985759183167614,0.32155968010317887,0.007995813103575734,0.280358115521812,1.5503845895209583,1313.118755397342,1.0031340311724792
u__1,-0.034527771455885085,0.3446915373163185,0.008540981530695407,-0.6317380887221004,0.6952559767889096,1246.7641724994587,1.003057271163964
b__0,0.45633251107070544,0.14800661075360097,0.0052916209802922505,0.11851351920165376,0.6813911487028388,720.7748834845278,1.0012438149843825
b__1,0.431663028765026,0.11779778447874059,0.004123959098930391,0.19491813277459016,0.6452316795137055,783.8512745740853,1.003261872754047
b__2,0.22257863180920265,0.13718595561452485,0.004638942970682801,0.0004665032366221992,0.46232484051907247,775.2350357228248,1.002963937328902
r_pl__0,0.01198825313134925,0.0009659500076255587,2.8890156020178642e-05,0.010233045592787935,0.013871305707029144,1017.0509152780339,1.0005964620789054
r_pl__1,0.01336536819566366,0.0009763801685876367,2.973586542244821e-05,0.011650475383507832,0.015359675419816789,1091.3040807578739,1.0030024646636702
r_pl__2,0.018375276832169093,0.0010669949767848216,3.362250184545601e-05,0.016500132985753778,0.020595051432192656,962.2149576065844,1.0012593305443445
rprs__0,0.024943233859385627,0.001487267659865297,4.0886993397228045e-05,0.021758460546200238,0.02758028371264993,1233.1408035467355,0.9998588433639781
rprs__1,0.027803250585333936,0.001260092425307539,3.5472796683869003e-05,0.025096920259450844,0.03007098748863635,1285.206094942743,1.0029026977182696
rprs__2,0.03824999896750693,0.0014338842383655839,3.960209629713912e-05,0.035440540732270855,0.041009970660754784,1189.6593290413339,1.0009077045452162
period__0,3.0712987570878996,0.00010920570395646286,1.8156993032933431e-06,3.0710694748068232,3.071495306827107,3226.4271704796006,0.9997176221333471
period__1,4.868052504530845,0.00019905983290661233,3.633521221538835e-06,4.867684496555706,4.868463162523915,2878.9033765765766,1.0002887328031942
period__2,11.023709273892438,0.00038863967997311284,7.126920594145512e-06,11.022997564489463,11.024511897592406,2898.83414869474,1.0026349598936541
