,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.0010713123266846833,0.007305497603588336,0.0001209289164642688,-0.0156559659939881,0.01309791030144837,3631.9939065057865,1.0007524512393728
r_star,0.7187286506238942,0.01013629712215296,0.0002860813928918729,0.6982499866234723,0.7384140332499516,1182.8482014685142,0.9996885240291602
m_star,0.7243735702899158,0.029718058616820375,0.0008044654748148455,0.6664801815092146,0.7808971743311341,1408.8253368829426,0.9999294090353109
t0__0,2310.3987896832723,0.0021228474647545167,6.695610758274596e-05,2310.394463449524,2310.402666856578,973.3564336272769,1.0028131167615577
logr__0,-3.6449965447775665,0.0423055343241149,0.0028797355609102206,-3.732071138712808,-3.5699875611444676,65.46928640091697,1.030531434708447
logP__0,2.18212589049965,6.725748088414164e-05,2.7409260401137416e-06,2.181996723535895,2.182259696848927,201.4751563208116,1.0181248533664924
logs2,-1.8735826364205994,0.026422556947048412,0.0004431569553316806,-1.9239131807588843,-1.8203498887436438,3992.255728275803,1.0000693460571346
u__0,0.57605715507244,0.30101157821623475,0.025108239053671107,0.025042358650704415,1.1403402250337804,19.670445876916883,1.1199005650533778
u__1,-0.04353275217552698,0.2958791902618895,0.026615262459016013,-0.5667309799900204,0.5606525987110569,32.81031244331265,1.059208360640708
b__0,0.37770917421932926,0.10899776516746137,0.008681676141960581,0.10238775732475619,0.540418096232051,54.16071970020562,1.0270595360875745
r_pl__0,0.0261447547439241,0.0010971864192732812,7.402855961245566e-05,0.023943194770090225,0.028156203909074643,66.97377511398477,1.029760087266672
rprs__0,0.03637446718791697,0.0013874209437389768,9.661862728599702e-05,0.03365858034831431,0.03892514936976103,59.68888127069872,1.0365543928317373
period__0,8.865132561421676,0.0005962446166189294,2.4298409597627774e-05,8.86398753306726,8.86631883175674,201.4868220713257,1.018124538714259
