,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,6.486688542174768e-06,0.0008165540653248935,1.265270093100258e-05,-0.0017096246846154493,0.0015442174581462662,3515.7724424651738,0.9997783648087145
r_star,0.7802589495668173,0.010020150187622335,0.000158920733025332,0.76015021503924,0.7992626424520096,4122.4235908002465,1.0010146921948782
m_star,0.860131853113743,0.02016355012009697,0.00031347562782770244,0.8201695959458314,0.8988228394632685,4345.961653806483,0.9996261468159368
t0__0,2315.5002321699994,0.0019281295629897518,3.253742547387711e-05,2315.4962845098266,2315.5039811406327,3095.007051415513,1.0000741338110422
logr__0,-4.176078488020612,0.04274193108646585,0.0009229058986860121,-4.255567344262859,-4.089763810137906,2502.1399376147706,1.000801189220876
logP__0,2.8328799337390516,9.830632139215367e-05,1.6957180338861256e-06,2.832690604445955,2.8330716841022854,3013.0956439309393,0.9998166540798038
logs2,-6.445100232273366,0.03314982069338936,0.0004792071810306683,-6.510845066945511,-6.381058946190236,3770.470867502228,0.9998986470123621
u__0,0.7820619523839868,0.43735870535540733,0.009899623788418408,0.0011648901478519215,1.4841792181261253,1938.1665089321966,0.9997279144364892
u__1,0.015792490899308585,0.440575670226542,0.00992589052524621,-0.7094030649141567,0.8444542882322694,2101.404149923659,0.9996409246355579
b__0,0.7682376298161319,0.034494865106146314,0.0008426382815362309,0.7045101565874909,0.8337937804021657,1535.5247090915448,1.000660865348859
r_pl__0,0.015372715062809955,0.0006616624841461416,1.4309422931522084e-05,0.014185040660771576,0.01674318766278768,2491.7505449176856,1.0008666470487684
rprs__0,0.01970063371411588,0.0007729824517589134,1.7431149996696107e-05,0.018284321703248497,0.021288197971977823,2132.009196963726,1.0003893032631834
period__0,16.99433305150125,0.0016706370749965261,2.8816892088560513e-05,16.991115748902846,16.997591951349236,3013.1200792127383,0.9998167264316603
