,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.00012260722890545105,0.0016047109621423782,2.7566665273576554e-05,-0.0034362850952805394,0.002896034371231596,3419.841084016071,1.0001534104752008
r_star,0.8968679309064709,0.009477141562452643,0.0002269850806920084,0.8785568762938748,0.9152844445523406,1394.1053405839098,1.0005994403665741
m_star,0.9387452303937089,0.01990137081663755,0.0004004121128752128,0.9000063167632728,0.9781914136498417,2110.4688023364106,1.001090357923966
t0__0,2492.816721420315,0.00018466809967320125,3.2982418520117253e-06,2492.816375444561,2492.8170835273513,3399.206360211926,0.9996074322327632
logr__0,-2.466574289291196,0.016658639924006437,0.000466907304208584,-2.4983990859169887,-2.436140336561166,989.1291702355945,1.001497227990604
logP__0,3.3457849240338153,5.191263818432154e-06,9.154480912995157e-08,3.345774634075021,3.345794946676007,3283.3697701652654,0.9997775021729762
logs2,-4.9956277843415595,0.031486427197054384,0.0005410085867835663,-5.054538720926173,-4.932735833792967,3447.674836048431,1.000293386022568
u__0,0.47790805439934975,0.042698005741840676,0.000937552856972742,0.3976051541968512,0.5587072009354082,1687.30155716547,1.000694047975181
u__1,0.48024009222732217,0.06900239121234661,0.001976189489086846,0.3449278742131782,0.5920646987455489,1174.7394092092447,1.0015166717712083
b__0,0.3946724436819565,0.0322111309002101,0.0009419127882820278,0.32844581835288195,0.45170054742063825,868.8740428564325,1.0024396221398333
r_pl__0,0.08488693745127421,0.0014216324855146347,4.007711222230413e-05,0.08221651489923956,0.08749791306741045,976.960535774239,1.001500753098865
rprs__0,0.09464297555357319,0.0007139448177997792,2.2641500885898055e-05,0.09326516112424982,0.09577837900686306,798.3136483213815,1.0025270176294874
period__0,28.3828453033326,0.0001473428737067127,2.598301566999693e-06,28.382553246144152,28.38312977547859,3283.3673086138415,0.99977750465492
