,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.0004326845478429604,0.0018755231020209206,3.566382366628832e-05,-0.0039904234859888515,0.003323555790656573,3446.899057918495,0.9997830986866914
r_star,1.0892306153670557,0.019957451649311907,0.0003220273972289036,1.0510284541345236,1.1283811401102832,3687.0608929223717,1.00106844380041
m_star,1.002593557564599,0.04008557616391588,0.0006635460884722852,0.9196079862042934,1.0766947675416558,3879.80054619364,0.9996316569660334
t0__0,2566.06430887572,0.0035378696949685613,6.745009943341642e-05,2566.057122662027,2566.071295560326,2164.7646674259763,0.999803807998115
logr__0,-3.819017229179477,0.051359041210662294,0.0016293599286441758,-3.9272199072508243,-3.723822642703906,753.8078029257425,1.0020658732120782
logP__0,2.733458504041297,9.206769071486884e-05,2.0834514055968303e-06,2.733254964222484,2.7336385940143284,1546.7743529394886,1.001962544918132
logs2,-4.535174270213347,0.02498528509302555,0.00048317210103018685,-4.58416750655539,-4.485915693272805,3059.5938553146134,1.0000407426550246
u__0,0.6287021148724191,0.3874422875168792,0.009618594971151823,0.0007101202702274157,1.3192698500589208,1229.3496421404686,1.0003150676494592
u__1,0.13669813536613265,0.3981310677755532,0.008596392479340145,-0.5786784242698229,0.8614680884712614,1750.153574233053,1.000127674947829
b__0,0.4839054093468229,0.10307931571987358,0.004404636896382123,0.3030340047705969,0.6764851857603417,399.8060060470764,1.0024202750184732
r_pl__0,0.0219780924331894,0.0011159544733917236,3.453189321284321e-05,0.019698359767238317,0.02414150688052725,803.263941196754,1.0019934308193172
rprs__0,0.02017489261718759,0.0008966646574377337,2.849102617855622e-05,0.0184816423239818,0.02205884529342098,775.7861156161812,1.0012398445065926
period__0,15.386007742894918,0.0014165380578782312,3.2054636265420296e-05,15.382876331158679,15.388778792911264,1546.8510094826222,1.0019624088241652
