,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.007710186363467288,0.009210499199318042,0.0002305658131420175,-0.02620465330765904,0.009512001188183097,1107.6215496125571,1.0167149941712699
logg_star,4.52239917852687,0.0695219137216722,0.0016655893644626594,4.382366494277303,4.654491343326046,1344.3398934245133,1.000438516860166
r_star,0.9615789053985885,0.09350997593437446,0.0020587265211997876,0.787658181988118,1.1482211547634449,2192.570805906303,1.0007003345639907
t0__0,2244.635275250722,0.38143860523399914,0.03456297598373988,2243.9475391179953,2245.6836660322115,19.926445414522014,1.0952460004713394
t0__1,2232.9716699528544,0.3728212490716025,0.0363997178114967,2232.6022319080753,2233.4543238636625,11.238700691641494,1.0498143032491818
t0__2,2250.1870540386767,0.1521040025604204,0.014918448294298059,2249.8884999140437,2250.3138925485423,2.4504365404406077,2.5632674395117734
logr__0,-3.968854295606028,0.43555405541118647,0.02214256683491102,-4.8268699500772785,-2.9991891155521673,216.50846809212376,1.0065632432949458
logr__1,-4.222486036961536,0.2761990566396321,0.020381861899624605,-4.872990806269037,-3.705681638826327,21.208983827953983,1.0342172536631207
logr__2,-3.835118572727364,0.210627824128152,0.01413198705246219,-4.251063563614241,-3.4275010214692663,13.417472530876006,1.132538997355025
logP__0,2.8927700563644114,0.00807647920727968,0.0007443640536727293,2.874135317030232,2.9050743116561057,10.477215053521236,1.198579915427735
logP__1,1.6299049521985483,0.007771124175868712,0.0007250344432434601,1.6191934641048096,1.6375236793342183,12.989572878733954,1.0464583095915891
logP__2,3.1422347075994397,0.0028374378184724564,0.0002710314041031585,3.1358704169338467,3.145265208561532,3.1615211247646244,1.8664233373566343
logs2,-1.4495589017832162,0.02583735715179783,0.0007352392781490297,-1.4998015047371693,-1.4009934738238483,71.90150121830972,1.033790799154566
u__0,0.7145540093057675,0.42882860218918434,0.03430506793022174,0.021714653814234153,1.513138338733004,29.270527857435056,1.025294666186586
u__1,-0.021983786721943892,0.3388300486406631,0.03024502169234631,-0.6890953266662295,0.6296248659027089,18.154712958415004,1.1578967887231146
b__0,0.7187713446952778,0.2589942428901698,0.018558182354510976,0.14393143723927737,0.9996397581347167,34.017326452485506,1.0841801199613263
b__1,0.4738754956363361,0.2184324980726698,0.020668778825537137,0.08081829776599139,0.8517066278716366,11.964298191660633,1.0773702469388369
b__2,0.4385899232818325,0.2648907314045248,0.022747180001963126,0.0003031177202925721,0.8361360930791174,12.840990760060238,1.1907848179977791
r_pl__0,0.020735383625267924,0.009407919215506776,0.00043837211842676316,0.005449037172833382,0.04069514065164373,320.16298930858085,1.0049813022889165
r_pl__1,0.015212076937984396,0.004149447803644503,0.00032316702468784434,0.006941695139396157,0.023334565641538362,18.392622371237316,1.0477087699896406
r_pl__2,0.02207744630621251,0.004618569779106308,0.00031409519185303294,0.01349941356848874,0.031222570144434664,12.355475855117666,1.144693248382192
rprs__0,0.02156404267851369,0.00946509175120443,0.000453969921165788,0.005343097738472211,0.041683136329213194,304.23062854568644,1.0052776513511346
rprs__1,0.015822774898186672,0.00399799427195764,0.00031823682562605706,0.007006224276812785,0.023233564766053195,17.330415626536073,1.0484265146373777
rprs__2,0.0229785485225714,0.004310138446303687,0.0003161319565528844,0.015396016831699553,0.03162760179016344,8.785723086589831,1.199320093983396
period__0,18.043806867681955,0.14469488389271087,0.013333357615033972,17.698541873944766,18.254716606594716,10.409723965161904,1.2001093329212758
period__1,5.103543680120325,0.03964145496136864,0.003696513221662786,5.049016460918161,5.1424194525694995,13.014926894103118,1.0464293501721647
period__2,23.155648073909923,0.06557847832533759,0.00626316427835088,23.0086542508749,23.225834346672734,3.1611521118092454,1.86641296150171
rho_star,1.820839500668905,0.34700917029506284,0.009816886039921945,1.1751732860871567,2.5111475579136973,682.5733581324737,1.0007778453077778
