,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,0.0072702012682258664,0.054433613987704826,0.0008661882970933408,-0.0972999207811312,0.11661229107047583,3613.202058806079,0.9996687579901232
r_star,0.7707332654860932,0.01999074190177632,0.0003523961382347569,0.732614235147979,0.8111860557107806,3577.9703852211605,0.9995879019593431
m_star,0.820491111011936,0.020324924791615642,0.0003039846364332586,0.781509542219405,0.8609820589662047,3874.47365785207,0.9997968131260652
t0__0,2233.5803386012394,0.0013639529949922428,2.0290668726695943e-05,2233.5777222525157,2233.5830525632705,4131.788625490588,0.9997394874754783
logr__0,-3.765847630374842,0.4701891726454772,0.010638779562865505,-4.665223516656574,-2.795482936451358,1883.31657040455,1.000976704146088
logP__0,1.6433093073751461,0.00018594315553510342,2.971103706570995e-06,1.642960709417307,1.6436890893765685,2833.7864876975277,1.0002180778434553
logs2,2.2649313108548768,0.02390474057343034,0.0004171015964186799,2.218467862925087,2.3113720753164855,3730.031683968015,1.0002286318633962
u__0,0.7277364217447739,0.48700750936527515,0.007738594117033787,0.0004270409045386497,1.6222249469081107,3440.2112210071023,0.9999146096607544
u__1,-0.04257611023079097,0.41706352798627766,0.0067025644412571665,-0.815500810974873,0.7436894729068673,3858.8508999423157,1.0001931524178227
b__0,0.7082283961943363,0.28117318574612066,0.006623639050056675,0.12253188827896336,0.9999959676910731,2051.264016175935,1.0003593773364714
r_pl__0,0.025811446008640437,0.012518626862514053,0.0002652183556690852,0.0050185043074854885,0.051919594724745555,2030.292744351308,1.00067314198142
rprs__0,0.03349947822077356,0.016246727948955465,0.000346612503672806,0.0070822121918395755,0.06766115914678517,2002.5353283515892,1.0006500365081894
period__0,5.172257901760322,0.0009617471403973187,1.536707796571116e-05,5.170455088065667,5.174222515824951,2833.7874500106363,1.0002182361543692
