,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.09000503441661699,0.004078133923911822,0.00036852125180282324,-0.09708449184904058,-0.08082111846257507,8.087295676228868,1.2629741672068702
r_star,2.4356762161870793,0.00644456581119751,0.0005899903022580212,2.4246405947651097,2.4445590382449955,6.746538007677234,1.3108149131292044
m_star,0.7193586195834237,0.011335667368120046,0.0010331002101126017,0.7000580186901157,0.73287798610167,27.543057831727364,1.1088866048194728
t0__0,2307.6009270266727,0.0009550558457343257,9.043517679708165e-05,2307.599863087452,2307.603158626195,8.783056711186958,1.239628798042061
t0__1,2314.7572627122813,0.005209618960741748,0.000509126631694586,2314.7500029460853,2314.765827758705,2.7408321525506554,2.220224550340679
t0__2,2311.051686639303,0.007868821627665492,0.0007565142883331407,2311.040541275778,2311.0589223433026,10.235244154414188,1.2366595883387344
logr__0,-2.82180753744454,0.0024615319820387982,0.0002339418680066177,-2.8253501383432265,-2.8194850814701993,10.12009109682986,1.2353221345427783
logr__1,-2.795241092076646,0.00854125675534686,0.0007692915756133943,-2.8109531369765732,-2.7811279151692996,5.561685016915644,1.3692088621617364
logr__2,-2.793689155611162,0.01228995529084312,0.0011092663669131733,-2.8148761349381046,-2.7768838543372047,11.497289493437467,1.1905459062166
logP__0,-0.7565558977387777,5.292152627371914e-05,5.2811555719408785e-06,-0.7566516071864674,-0.7564802095750409,2.3871633317554277,3.0276399465007398
logP__1,2.38113524635957,0.00011663169400781137,1.0560678303635613e-05,2.380890644390247,2.38132492930061,7.190461448152916,1.297546772842629
logP__2,3.121344720441761,0.00036281702091711725,3.61009765937237e-05,3.1208264843788394,3.121923858041251,2.218800993550249,3.786981726023745
logs2,-2.5097216401762155,0.010419400736230001,0.0009364378986210252,-2.5282360240226915,-2.4930281486989663,7.105064248445293,1.2919741912866878
u__0,0.68517616689755,0.0015442818564234512,0.00014509410663720088,0.6826043294920255,0.6871716575381009,5.034864786143284,1.4294373301239374
u__1,0.05832446545086353,0.003127046865780622,0.0002838874195143051,0.053791500802782416,0.06369036241414523,8.44293004383153,1.255423734644387
b__0,0.4077715972634036,0.004595490295309505,0.0004203242212093951,0.4001713205757649,0.4130635515008063,15.715137621996783,1.1540846862466423
b__1,0.47805332923799904,0.0015925089574579466,0.00015218790861229616,0.47509383926143306,0.47989811379454167,3.484609007930624,1.6995991074378172
b__2,0.5352227085450344,0.0015876479938667374,0.00013361619885882188,0.5320090583816917,0.5383217237825132,12.658812944145492,1.1663358302506206
r_pl__0,0.05949848074728586,0.00014699968953128296,1.397583376495009e-05,0.059287894229700745,0.05963664281667528,10.190540342615748,1.2338001647881895
r_pl__1,0.06110237494818987,0.0005234475995035821,4.718005937764387e-05,0.0601476361264812,0.06196857265144,5.609555241016647,1.3660007699272725
r_pl__2,0.061199693879825434,0.0007603582471376226,6.880176778271938e-05,0.059912139301371396,0.06223212992439989,11.710158669282707,1.1868777463688729
rprs__0,0.02442793236092597,2.2855158100125467e-05,1.9963715549695287e-06,0.024379719576229267,0.02447210922366715,14.049963917807364,1.1431155400074955
rprs__1,0.02508603129334655,0.00015031538844440513,1.3469761754233143e-05,0.0248018918527654,0.025347984682233725,5.314119244384188,1.3906125135377398
rprs__2,0.025125739595895782,0.00024662346800023607,2.225962643148095e-05,0.02471285514443873,0.025462764144878726,13.234731702849816,1.1683814927914842
period__0,0.46927989554511595,2.4834913122409997e-05,2.4783308416809e-06,0.46923498251771595,0.4693154151657022,2.3871289351640663,3.027749625578362
period__1,10.817176129373408,0.0012615606824258401,0.00011423142345236512,10.814530476807459,10.819228084182365,7.1892995345202175,1.2975963411354585
period__2,22.67685466998911,0.008227779524097837,0.0008186803274358673,22.66510425892309,22.689989999373378,2.2186674800577766,3.788008581918792
