,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.000959482588655764,0.0026465579797056585,6.000264161357039e-05,-0.006250494705108749,0.004052317814114859,1635.8189275648795,0.9994480864453416
r_star,1.388713521252615,0.046336937537476135,0.001407294280356556,1.297345393451863,1.4800148996964528,1233.3729918619294,1.0005375831397612
m_star,0.5084164970540603,0.08543487595674998,0.006073114929842784,0.36845125555138114,0.7018302025122726,25.417053723410216,1.0899508609276862
t0__0,2095.0306450736707,0.0006214992027855774,2.5367564468540356e-05,2095.029508004867,2095.031875837935,183.4977145562413,1.0224782560580594
logr__0,-2.360965463534443,0.037389746977607136,0.0016769552707700645,-2.437357484541353,-2.292164249631154,169.86106401873326,1.0203249910329473
logP__0,1.099281943559093,7.569008750137441e-06,3.097260868953587e-07,1.0992668991075158,1.0992963365238921,174.7729453221695,1.0216443388958218
logs2,-4.250164941486773,0.04982962477066086,0.0019625975911208766,-4.342910791402069,-4.15040555935859,153.00359679106188,1.0273115096417733
u__0,0.29316873970212465,0.18633492940540733,0.017180502847693176,0.012010945877098368,0.6142006532693618,13.243518272098049,1.1621352400528746
u__1,0.6880741258630356,0.18819721555726368,0.017269984624358192,0.35998152900401886,0.9749648195758907,13.760675528356094,1.1505899336016117
b__0,0.7519206829902585,0.03355183197274291,0.0029229008893618493,0.6810971535538372,0.7994822018675276,16.25750858148298,1.1458739217547809
r_pl__0,0.09439483315967909,0.0035121788599736694,0.00015657118684986613,0.08739147994481959,0.1010475329450278,169.4812125989407,1.020427087318032
rprs__0,0.0679698503318697,0.000924103565214291,7.278517405413474e-05,0.0659857219466622,0.06960930163821293,23.47338335762281,1.098919228590443
period__0,3.0020096375656258,2.2722228702632604e-05,9.298001370895968e-07,3.0019644742307374,3.0020528456096187,174.77311538877748,1.0216443609247865
