,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,0.00037564748993410035,0.002423440813018754,4.27527216363358e-05,-0.004244318582372932,0.005071107094392191,2723.2281510483626,0.9996600050719181
r_star,1.4531381946406596,0.08690798550758028,0.0029372478341914377,1.29395362921126,1.6370828642079776,774.8122995406231,1.0009163332379167
m_star,1.1071138072362674,0.050304096340042334,0.0009494375945662125,1.0116433438221166,1.2045715162202455,2705.3302748151696,1.000817263863487
t0__0,2410.0054817750756,0.0038237969203054343,8.14059354381573e-05,2409.9978525966994,2410.0126965573913,2339.2431922686483,1.0001901345601347
logr__0,-3.353934172683015,0.07514286865280242,0.0025244438769286915,-3.4799981511907263,-3.1942361121900142,824.8249644428504,1.001090558417716
logP__0,3.681835237363804,0.00016822927876117706,5.569114043206472e-06,3.6815247747319497,3.682172513225566,858.8542972720313,0.999577960900358
logs2,-4.460485299273124,0.041108798570636304,0.0007916680997890827,-4.540632978463448,-4.377992375059158,2853.020488669801,0.999543703232176
u__0,0.7246681441477631,0.3582961698411452,0.008253334985462962,0.003995859253856321,1.3123202647399534,1865.8813051757645,1.0002227807662425
u__1,0.04852666866249492,0.37926138292099143,0.007896758804640245,-0.6231304303321955,0.7667568707185654,2034.1568770036595,1.0003510751234652
b__0,0.24832054344407037,0.15657425885534615,0.005522151326077337,8.363355903227992e-05,0.5232760117261791,747.5889505501409,1.0015199584803003
r_pl__0,0.03504815905764407,0.0027491843715890213,9.390828251797793e-05,0.030687636260326136,0.04087245975973528,792.345986527698,1.0011142407873361
rprs__0,0.024109986913542148,0.0009588137335097429,2.8769644135298596e-05,0.022282833392367807,0.026015350501407717,1112.0726342913154,1.0005592656949467
period__0,39.7192219856537,0.006681816671214328,0.0002211835909378431,39.7068920036045,39.732620017630076,858.9602183198546,0.9995779292780916
