,mean,sd,mc_error,hpd_2.5,hpd_97.5,n_eff,Rhat
mean,-0.09324927210673148,0.03904052580930263,0.0006468068008539695,-0.1699023580766487,-0.01700516592809798,3706.6713010703374,0.9998029070100594
r_star,0.9101229424026833,0.010072196249312649,0.00018507105018088509,0.8896342342574513,0.92907092248881,3342.884209473282,0.9995965517985739
m_star,0.9789188455723009,0.029472462793592943,0.0005908676323148752,0.9229792879862354,1.0357653344696751,2714.873879087439,1.0006375762134432
t0__0,2314.9861993164486,0.0012838955732989029,2.1306942049178386e-05,2314.983718106136,2314.9887159756086,3187.2087471552563,1.000228541312542
logs2,1.3299164250238305,0.028631567969579,0.000477162782597148,1.2742010685989515,1.3857702944959627,3026.2828644076385,0.9997744151704536
u__0,0.5061336434510834,0.3531668744842375,0.004997293667243694,5.3953207857848816e-05,1.1729776767494635,4324.0310351521475,0.9997315303371799
u__1,0.06478190776548921,0.33642186808040203,0.0049659210773377515,-0.5457050844124455,0.7370378297678081,4321.332205254344,0.9995138926950617
b__0,0.11013228030016294,0.0781933268073274,0.0012134615216775882,6.307313660598086e-05,0.2604792798233025,4217.455631764385,0.9996082302554228
r_pl__0,0.039128886618635804,0.0010383906289864679,1.2921463420659352e-05,0.03706421953746932,0.040201145784484284,5334.988033643702,0.9998759927587739
rprs__0,0.04299767392455161,0.0012174454238418626,1.7605686387093333e-05,0.04037719683183014,0.04485084767455791,4436.893939207348,0.9999360216184181
period__0,8.267890129354887,0.00053592144248902,8.761282761221602e-06,8.266951386274336,8.268753983819847,3797.6593961014078,1.001228627528169
